license,breed,color,name,zip,expiry,created_at,updated_at
Dog Lifetime Spayed Female,YORKSHIRE TERRIER,BLACK/BROWN/GREY,CUPCAKE,15236,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,BLACK/BROWN,HINES,15135,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,COCKER SPANIEL,BROWN,PUP PUP,15108,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,POMERANIAN,BLACK,EMME BEAR,15024,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,POMERANIAN,SABLE,ABIGALE,15024,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,ROTTWEILER MIX,BLACK/BROWN,MIKE,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,BLACK,BEAU,15090,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,COCKER SPANIEL,BUFF,BABE,15102,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,LUCY,15135,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Out of County Transfer - Lifetime,MIXED,BLACK,JEWEL,15147,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Out of County Transfer - Lifetime,LAB MIX,GOLD,GOLDIE,15147,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,PAPILLON,WHITE/BROWN,VINNIE,15025,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Duplicate,GOLDEN RETRIEVER,GOLD,HADLEY,15229,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,YELLOW,PRINCESS,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,LABRADOR RETRIEVER,RED,BEAR,15090,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Duplicate,TAG,BLACK/BROWN,BETTY,15212,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,COCKAPOO,BUFF,DAISY,15229,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,ENG SETTER,MULTI,DAISY,15102,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BLACK,TYE,15234,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GOLDEN RETRIEVER,BLONDE,GRACIE,15084,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LAB MIX,BLACK,SADIE,15090,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,DACHSHUND MIX,BLACK/BROWN,BABE,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,DALMATION MIX,WHITE/BLACK,SAMANTHA,15236,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,PARSON RUSSELL TERR,WHITE/BLACK/BROWN,JACKSON,15229,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,BLACK,OMAR,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,BLACK,MAGGIE,15120,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,COCKER SPANIEL,WHITE/BLACK,COLEMAN,15135,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,ENG BULLDOG,WHITE/BROWN,VITO VAMOS,15137,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,AUS CATTLE DOG,WHITE/BROWN,OLIVIA,15017,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BLACK/GREY,BRANDO,15024,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,BORD COLLIE,WHITE/TAN,NIKKI,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,SHIH TZU,WHITE/BROWN,ANNA BELL,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BOXER,WHITE/BLACK/BROWN,ROCKY,15236,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,TAG,FAWN,RAMBO,15236,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,YORKSHIRE TERRIER,WHITE/BROWN,LOLA,15090,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,PARSON RUSSELL TERR,WHITE/BROWN,PETEY,15120,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,GORDON SETTER,BLACK/TAN,BRIAR,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GOLDEN RETRIEVER,GOLD,MIAMI,15102,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,ENG COCKER SPANIEL,WHITE/BROWN,MAX,15129,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,COCKAPOO,WHITE,LELA ROBERTSON,15218,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BEAGLE MIX,ORANGE,JAZZMAN,15084,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,GOLDEN RETRIEVER,WHITE/TAN,SAMSON,15216,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SHIH TZU,MULTI,DUDLEY,15202,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BORD COLLIE MIX,WHITE/BLACK,BOOMER,15133,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LAB MIX,BLACK,RUSTY,15223,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BEAGLE MIX,BLACK/BROWN,BUDDY,15214,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,PUG,BROWN,PUGGLE,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,AUS SHEPHERD,WHITE/BLACK,CHUCK,15133,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,DOBERMAN PINSCHER,RED,DUKE,15234,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BEAGLE,WHITE/BROWN,SANDY,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,COLLIE,SABLE,ELLIE,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,CHOCOLATE,MOLLY,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,WHITE/LIVER,OPIE,15024,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SHIBA INU,RED,SAMMY,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,COCKAPOO,APRICOT,CAPPY,15116,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,W HGHLND WH TERRIER,GREY,PEPPER,15084,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHEPHERD MIX,BROWN,PRINCESS,15101,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,RED,NUGGET,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOODLE,BLACK,MAX,15236,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,WHITE/BLACK/BROWN,RIVER,15218,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BEAGLE,WHITE/BLACK/BROWN,OLIVER,15024,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,ENG POINTER,WHITE/BROWN,BLAZE,16046,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,ENG POINTER,WHITE/BROWN,MISTY,16046,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,AM PIT BULL TERRIER,WHITE/BROWN,ROXY,15025,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,HAVANESE,WHITE/BLACK,KATY,15236,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BEAGLE MIX,BLACK,CHLOE,15144,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,SPOTTED,BARKLY,15220,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,LABRADOR RETRIEVER,BLACK,LADDIE,15227,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,BLUE,FRANCO,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,YELLOW,JOE,15135,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SHETLAND SHEEPDOG,SABLE,MAGGIE,15068,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SHETLAND SHEEPDOG,SABLE,GRACIE,15068,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,CAV KING CHAR SPANI,WHITE/BLACK/BROWN,CUDDLES,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,GER SHEPHERD MIX,BLACK/BROWN,XAVIER,15131,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHEPHERD MIX,BROWN,GIA,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GR SWISS MTN DOG,WHITE/BLACK,GUS,15025,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,COCKER SPANIEL,WHITE/BROWN,LILLY CLARK,15068,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,DOBERMAN PINSCHER,BROWN,ZEUS,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,CHIHUAHUA MIX,FAWN,MICKEY,15014,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BORD COLLIE,WHITE/BLACK,PEPPER,15135,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Duplicate,ROTTWEILER,BLACK/BROWN,TEREX,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BICHON FRISE,WHITE,SOPHIE,15101,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,TAG,WHITE/BLACK,PEPPER,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,POODLE STANDARD,BLACK/GREY,STUMMER,15214,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LAB MIX,BLONDE,CHAMP,15025,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,YELLOW,SASHA,15137,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BROWN,JAKE,15129,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,SPOTTED,SHILOH,15129,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LAB MIX,BROWN,BLONDIE,15140,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,AUS SHEPHERD,MULTI,SASHA,15238,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,ENG SETTER,WHITE/BLACK/BROWN,CODY,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,ENG SETTER,WHITE/BLACK/BROWN,CHARLIE,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,DOBERMAN PINSCHER,BLACK/BROWN,COLT,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIN PINSCHER,BLACK/BROWN,CANDY,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SAMOYED,WHITE,KEENA,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LAB MIX,BLACK,AMOS,15215,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,RETRIEVER MIX,BRINDLE,BEAR,15236,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BOXER,WHITE,MADISON,15137,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,BORD COLLIE,BLACK,TENNESEE TUXEDO,15221,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,COCKER SPANIEL MIX,RED,HOLLY,15221,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,ROTTWEILER,BLACK/RED,QUAILA,15131,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BROWN,JACK,15065,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,ALAS MALAMUTE,WHITE/GREY,GRACIE,15135,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,BLACK,SAMBUCA,15202,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BROWN,BULLET,15101,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LAB MIX,BLACK,TREAVOR,15216,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,DACHSHUND,RED,WILLIE,15131,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,WHITE,ROCKY,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,CHINESE SHAR-PEI,BLACK,CHANCE,15131,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Female,POODLE TOY,GREY,ZOE,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,CHIHUAHUA,WHITE/FAWN,CARA MIA,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,PEKINGESE,FAWN,DUDLEY,15147,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BROWN,RILEY,15101,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,MULTI,SCOOTER,15236,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BRITTANY SPANIEL,BROWN,SADIE,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,BLACK,SADIE MCKENZIE,15215,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BICHON FRISE,WHITE,JENNY,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,BICHON FRISE,WHITE,KEEPER,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,HAVANESE,CREAM,OSO,15147,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,BROWN,JESSIE,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,CHOW CHOW MIX,WHITE,KODIAK,15238,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,WELSH CORGI CARDIGA,WHITE/BLACK/BROWN,BAILEY,15108,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,WELSH CORGI CARDIGA,WHITE/BLACK/BROWN,MONA,15108,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,WELSH CORGI CARDIGA,WHITE/BLACK/BROWN,CHLOE,15108,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,YELLOW,JASPER,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,CANE CORSO,,CHLOE,15147,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BROWN,DUKE PEAIRS,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,BLACK,DUKE,15139,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,RAT TERRIER,BLACK,WICKIE,15236,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LHASA APSO,BEIGE,SAMSON,15221,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,SIB HUSKY,WHITE/GREY,JOURNEY,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,DACHSHUND,RED,HEIDI,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,BROWN,ZOEY,15112,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SHIH TZU,WHITE,FLURRY,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,AM PIT BULL TERRIER,BROWN,PRISCILLA,15065,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,POODLE STANDARD,RED,POOH BOT,15202,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,BLACK/TAN,DARIO,15202,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,MIXED,WHITE,MICKEY,15120,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,PUG,FAWN,ERNIE,15101,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MALTESE,WHITE,BAILEY,15142,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BICHON FRISE,WHITE,MAX,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,W HGHLND WH TERRIER,WHITE,BEN,15227,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,W HGHLND WH TERRIER,WHITE,SAMMIE,15227,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,PARSON RUSSELL TERR,SPOTTED,MOOSE,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,SHIH TZU,WHITE/BROWN,CASEY,15227,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,BICHON FRISE,WHITE,KATIE,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,BICHON FRISE,WHITE,MAGIC,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,OLD ENG SHEEPDOG,WHITE/GREY,MORGAN,15202,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,TAG,WHITE/RED,JOEY,15220,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GREYHOUND,BRINDLE,LADY,15234,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,ENG SETTER,SPOTTED,SETTER HILLS BELL,15135,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GOLDEN RETRIEVER,TAN,JAKE,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BOXER,BLACK/FAWN,PORKSHOP,15120,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,POODLE STANDARD,APRICOT,PLUTO,15228,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,BLACK/BROWN,ZOEY,15024,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,DACHSHUND,RED,LADY LION,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,BLACK/BROWN,RAINER,15090,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,CHIHUAHUA,WHITE/BLACK,PEANUT,15137,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,BROWN,SOPHIE,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SIB HUSKY MIX,WHITE/GREY,NIKKI,15005,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,COLLIE MIX,MULTI,THOR,15005,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,W HGHLND WH TERRIER,WHITE,LILY,15068,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,IRISH WOLFHOUND,BLONDE,ASH,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,IRISH WOLFHOUND,BRINDLE,RAEDERLE,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,FOX TERRIER WIRE,WHITE/BLACK/BROWN,LAYLA,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,FOX TERRIER WIRE,WHITE/BLACK/BROWN,LUKE,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,BLACK,MADISON,15129,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,COCKER SPANIEL,WHITE/BLACK,DAISY,15131,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,COCKER SPANIEL,BUFF,COMET,15238,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,CHIHUAHUA,WHITE/BROWN,TUFFY,15238,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,CHIHUAHUA,BLACK/BROWN,TESSA,15238,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHORTHAIR POINT,MULTI,BAYLEE,15102,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,LABRADOR RETRIEVER,CHOCOLATE,MIA HAMM,15136,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BEAGLE,MULTI,ROSIE,15143,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SHIH TZU,WHITE,NUGGET,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,YORKSHIRE TERR MIX,WHITE/BLACK/BROWN,MIA,15143,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Inter County Transfer - Lifetime,YORKSHIRE TERR MIX,WHITE/BLACK/BROWN,MIA,15108,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GOLDENDOODLE,BLACK,LACY,15090,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,GER SHEPHERD,BLACK/BROWN,SKYLAR,15144,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,LEONBERGER,GOLD,SCHATZIE,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,TAG,GOLD,SCOOTER,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,TAG,WHITE/BLACK,SNOOKY,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LAB MIX,YELLOW,HURLEY,15234,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,AFFENPINSCHER,BLACK/BROWN,MAYA,15144,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BEAGLE MIX,WHITE/BLACK,HALEY,15147,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GER SHEPHERD,BLACK/BROWN/TAN,HARLEY,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BASSET HOUND,WHITE/RED,STARSKY,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BASSET HOUND,WHITE/RED,HUTCH,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,CHOW CHOW MIX,RED,HOWARD,15045,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SHIBA INU,WHITE,MAX,15147,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHEPHERD,BLACK/TAN,LANA,15035,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BEAGLE,WHITE/BLACK/BROWN,SNICKERS,15238,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MALTESE MIX,BLONDE,CHANEL,15221,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,GOLDEN RETRIEVER,BROWN,DOLLY,15116,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,MIXED,BROWN,DAISY,15116,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,POODLE TOY,WHITE,BRANDI,15025,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,PARSON RUSSELL TERR,SPOTTED,BEA,15063,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SHIH TZU,WHITE/GREY,COCO,15221,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BEAGLE,WHITE/BLACK/BROWN,BINDI,15227,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHORTHAIR POINT,WHITE/BROWN,MOLLY,15143,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHORTHAIR POINT,WHITE/LIVER,JAMIE,15202,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,WHITE/BLACK,TESSA BELLE,15131,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SHIH TZU,WHITE/BLACK/BROWN,RILEY HOGEL,15228,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SHIH TZU,WHITE/BLACK/BROWN,ELLIE,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,ENG BULLDOG,WHITE/FAWN,SARGE,15090,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LAB MIX,WHITE/TAN,ARROW,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHEPHERD MIX,BROWN,GABBY,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BRITTANY SPANIEL,SPOTTED,LUC,15005,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,PUG,FAWN,REN-CHAN,15102,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,PUG,BRINDLE,TAN-CHAN,15102,2099,8/12/2023 12:42,8/12/2023 12:42
